index,Canceled
1680,0.17718754129820624
1681,0.0
1682,0.46678777818085365
1683,0.07293095927139658
1684,0.34466195638811764
1685,0.24213322091735512
1686,0.0
1687,1.003442725426483
1688,0.06280953634164609
1689,0.008774219794349222
1690,0.20580297050050844
1691,0.3179086206772455
1692,0.0
1693,0.0
1694,0.5437640368910085
1695,0.5458176496223519
1696,1.080922484337748
1697,0.7313616359812127
1698,0.8686388767902475
1699,1.137690232382671
1700,0.028576848074427622
1701,0.0
1702,0.11886319044619949
1703,0.02041041160953828
1704,0.0
1705,0.0
1706,0.0
1707,0.7342850784415856
1708,0.6674590379118296
1709,0.09127069540395005
1710,0.9219259015648342
1711,0.7534233295877136
1712,1.0010885722836975
1713,0.43929170517771315
1714,0.307279467158067
1715,0.0
1716,0.4278933601950136
1717,0.7534233295877136
1718,0.04150099288605913
1719,0.0
1720,0.23055159626291433
1721,0.21902524161053852
1722,0.21902524161053852
1723,1.0833343873964647
1724,0.27019596978096544
1725,0.0
1726,0.6592328834173165
1727,0.07407639577278816
1728,0.0
1729,0.41591390792131366
1730,0.02104772555237771
1731,0.09538346899802921
1732,0.0
1733,0.4362978030967847
1734,0.0896086641457147
1735,0.3475317549528483
1736,1.0969395632540888
1737,0.2623102332023901
1738,0.22296630737719592
1739,0.0
1740,0.0
1741,0.83032014530835
1742,0.6980393260478522
1743,0.686005330189424
1744,1.0515150119118697
1745,0.399808632921146
1746,0.03983431065301367
1747,0.48283767246065246
1748,0.8681390918287023
1749,0.017526029792889076
1750,0.9937989089663561
1751,0.3708255330755056
1752,0.0
1753,0.0
1754,0.0
1755,0.05038322726162528
1756,0.3111456668976656
1757,0.0899673352349986
1758,0.11686513600169977
1759,0.8392326661120759
1760,0.41433209491631884
1761,0.12272635840894808
1762,0.8048562125692909
1763,0.6204597415639912
1764,0.4961244081295341
1765,0.1778143976510909
1766,0.4828610725241671
1767,0.3690226623128749
1768,0.08746624845832185
1769,0.0
1770,0.059677838587330154
1771,0.7129971566817209
1772,0.45028896618151126
1773,0.04726788389073176
1774,0.3836270471233809
1775,0.0
1776,0.4266629396835213
1777,0.006000946453581441
1778,0.058548690687864266
1779,0.515170376202175
1780,0.1062857213923661
1781,0.721217383474769
1782,0.0
1783,0.003940593916622832
1784,0.8005681878316318
1785,0.0
1786,0.8133198405733713
1787,0.1069682744475702
1788,0.0
1789,0.35340654710082553
1790,0.08779921104995758
1791,0.40414656099515117
1792,0.3044789755999829
1793,0.4107370365010263
1794,0.14731812999797506
1795,0.0
1796,0.24572422504046185
1797,0.013501891623601318
1798,0.14287847635088358
1799,0.9523669060948534
1800,0.07122841866406532
1801,0.11741669681673592
1802,0.0
1803,0.004854654243075649
1804,0.658117369242254
1805,0.22405604723988987
1806,0.16632618949590205
1807,0.6771587367560064
1808,0.2906416828176356
1809,0.7883091901590517
1810,0.6579225309361783
1811,0.12931296414272583
1812,0.25184378405637275
1813,0.0
1814,0.12931296414272583
1815,0.20336080294239797
1816,0.0
1817,0.02048425303409236
1818,0.9666238209835211
1819,0.1446897892292885
1820,0.20589445498936146
1821,0.20960674201066926
1822,0.6634952620680591
1823,0.0
1824,0.2055331539974413
1825,0.5354931740813633
1826,0.7235726166356709
1827,0.08933191283712653
1828,0.5079405162391523
1829,0.511513465232731
1830,0.6183383378744369
1831,1.1187092653567032
1832,1.0843121847232882
1833,0.08933191283712653
1834,0.3698115298859489
1835,0.700947393006111
1836,1.0879501678736683
1837,0.33201500032668224
1838,0.2767702868417476
1839,0.38578054101362685
1840,0.467002752879343
1841,0.11170939655273815
1842,0.8299956632111654
1843,0.0
1844,0.08380099143281819
1845,0.0474771159620261
1846,0.0
1847,0.4814570334742687
1848,0.2385631588324291
1849,0.21347798485819378
1850,0.0
1851,0.6203128836456262
1852,0.0
1853,0.08105727274635921
1854,0.5730332118451351
1855,0.25924765792882926
1856,0.21815048672180987
1857,0.11671392777280482
1858,0.8185943000076106
1859,0.0
1860,0.11798961568791655
1861,0.5499589526944122
1862,0.8114333738193791
1863,0.1008664727019876
1864,0.05281126937179335
1865,0.06115172739983394
1866,0.006084803031209814
1867,0.027689162666077242
1868,0.14795752344931204
1869,0.6920760551051535
1870,1.010097653018054
1871,0.20570583701363226
1872,1.0539876407868574
1873,0.18481139335191396
1874,0.29953357362889116
1875,0.4466485804066608
1876,0.4466485804066608
1877,0.29953357362889116
1878,0.44331664963591433
1879,0.45319897929040853
1880,0.6310304478684654
1881,0.2854018866286162
1882,0.44956254806540163
1883,0.41079681150150565
1884,0.135328006835147
1885,0.2705441617973315
1886,0.44331664963591433
1887,0.44331664963591433
1888,0.135328006835147
1889,0.25907004454396165
1890,0.4466485804066608
1891,0.6310304478684654
1892,0.6310304478684654
1893,0.4466485804066608
1894,0.41079681150150565
1895,0.7093838316734322
1896,0.06688789717227973
1897,0.15753750718699283
1898,0.45361050473509856
1899,0.18437325246280423
1900,0.0
1901,0.0
1902,0.6550994593255576
1903,0.35110254078164693
1904,0.2701535412579411
1905,0.0
1906,0.39173540980386196
1907,1.0507643902523083
1908,0.8707973796935974
1909,0.17803308873079965
1910,0.0
1911,0.35109181375576093
1912,0.0
1913,0.3448773571473616
1914,1.005578520800114
1915,0.75743521028613
1916,1.0287103380961438
1917,0.01991728537947508
1918,0.5833903837834581
1919,0.31990155805583914
1920,0.22267824948247983
1921,0.10422382710630898
1922,0.3400917876064517
1923,0.4151688111706141
1924,0.36575780296061855
1925,0.5135915300712893
1926,0.20838833223520267
1927,0.027621827378229154
1928,0.10663990351206544
1929,0.20922109795419405
1930,0.0
1931,0.5176468259488084
1932,0.36853790231723454
1933,0.3267884579564427
1934,0.6237792606285082
1935,0.4622393499376179
1936,0.1529205996412847
1937,0.16270518390057534
1938,0.35485392276316136
1939,0.4622393499376179
1940,0.1262396166323356
1941,0.35485392276316136
1942,0.1205222106276515
1943,0.24740079686029356
1944,1.0180812519576088
1945,0.30324177670090474
1946,0.09959197188603705
1947,0.6764789046706808
1948,0.471685505518213
1949,0.6662053006477768
1950,0.09728957096164541
1951,0.471685505518213
1952,0.33851613646518636
1953,0.0
1954,0.13658631785044956
1955,0.00783085170781213
1956,0.0
1957,0.20886475128762003
1958,0.4204023061132028
1959,0.0
1960,0.5977996572379554
1961,0.13072498683183895
1962,0.953115445492082
1963,0.07950006677350221
1964,0.004659693017116005
1965,0.18888920604644654
1966,0.2636576448679439
1967,0.0
1968,0.2576299582167467
1969,0.13512174807844635
1970,0.5607531660502397
1971,0.01151663016975865
1972,0.8144232805551455
1973,0.9721443442171338
1974,0.09613944639851885
1975,0.3895236437423903
1976,0.37693955969522963
1977,1.1105904469708314
1978,0.4497380831202756
1979,1.2238056902226477
1980,0.47482079772244973
1981,0.050670216957313
1982,0.4489686918468283
1983,0.13664693671639624
1984,0.19496562314250745
1985,0.4664335397668039
1986,0.0
1987,0.37125631717194624
1988,0.1685650670890487
1989,0.2230840010832431
1990,0.39973751293978294
1991,0.359476951716865
1992,0.39876898264527594
1993,0.39876898264527594
1994,0.39973751293978294
1995,0.057838907512471005
1996,0.9790722732379
1997,0.057838907512471005
1998,0.6808473910923533
1999,0.1928061060902905
2000,0.020881970279914484
2001,0.0
2002,0.1040224308970834
2003,0.1320247470212543
2004,0.0
2005,0.9950764844722682
2006,0.5490169227393221
2007,0.9606335543297034
2008,0.3812971207897688
2009,0.5389458039456154
2010,0.40783575819128315
2011,0.14788343942067364
2012,1.1136704439831608
2013,0.0
2014,0.40783575819128315
2015,0.2675373883886786
2016,1.0247625283251705
2017,0.0496358501659133
2018,0.5498291400775309
2019,1.2029136440588553
2020,0.7250867096967295
2021,0.0
2022,0.05647747453338119
2023,1.3007760356899916
2024,0.0
2025,0.0
2026,0.31530750058298174
2027,0.2540764529295254
2028,0.6723529345798085
2029,0.0461464008356389
2030,0.0
2031,0.4629882778534668
2032,0.8327086619143427
2033,0.0
2034,0.20548630795974795
2035,0.6351134668235836
2036,0.2035325696896801
2037,0.6351134668235836
2038,1.2014284164338278
2039,0.15246049738300274
2040,1.0211691984435387
2041,0.8280824026750463
2042,0.4029532508713427
2043,0.49071083359733597
2044,0.0
2045,0.540457447730391
2046,0.27477130655058546
2047,0.6365790096619967
2048,0.14165159809112746
2049,0.2171901130495389
2050,0.3568935977557893
2051,0.8151238692304303
2052,0.3916720900490012
2053,0.6941701265463561
2054,0.4642072916293338
2055,0.27046410476637583
2056,0.3940339669768825
2057,0.3940339669768825
2058,0.5016991694954609
2059,0.5016991694954609
2060,0.9901653867924514
2061,0.18111747777615814
2062,0.6418286671872506
2063,1.1870727193436907
2064,0.8262658297645732
2065,0.0
2066,0.11414850981114776
2067,0.5560521392828668
2068,0.0
2069,0.8015409689305336
2070,0.06284349267974025
2071,0.08015803270980384
2072,0.0
2073,0.7541689941089982
2074,0.652790312173636
2075,0.0
2076,0.7787556424203672
2077,0.652790312173636
2078,1.07200867441392
2079,0.2336470456984652
2080,0.08704360323613941
2081,0.0
2082,0.18838042564603347
2083,0.47442099154969863
2084,0.0
2085,0.9144265643346897
2086,1.0218917914949484
2087,0.31224570011356195
2088,0.9543136278312171
2089,0.4207409265375164
2090,0.0
2091,1.0902048601126437
2092,0.8673719415474002
2093,0.0
2094,0.05305280482703474
2095,0.0
2096,0.5030599124457051
2097,0.10136405932187227
2098,0.09222861062755011
2099,0.10136405932187227
2100,0.8174629150295779
2101,0.10136405932187227
2102,0.5303322429042563
2103,0.08328811429156169
2104,0.0
2105,0.6164602609478353
2106,0.6200367913564497
2107,0.10447049514431965
2108,0.6164602609478353
2109,0.19961004162318816
2110,1.0584628485637344
2111,0.9707582174694724
2112,0.0
2113,1.0924885889921458
2114,0.21299840022521904
2115,0.0
2116,0.0
2117,0.43619101532903204
2118,0.4981675204287311
2119,0.7168444610903486
2120,1.335739934403749
2121,0.5622127346000032
2122,0.661030739342396
2123,0.06632949705086683
2124,0.6553810104647044
2125,0.5576942288393074
2126,0.3442393840721441
2127,0.45227844347087054
2128,0.025569875193801044
2129,0.014744711966094672
2130,0.025569875193801044
2131,0.9797461490773214
2132,0.18180232288093925
2133,0.39304468893018335
2134,0.38636385682747176
2135,0.4110495328954398
2136,0.09921610516067897
2137,0.6544058433223594
2138,0.08888195128103493
2139,0.4513076426975665
2140,0.03216749098865193
2141,0.09039828224181796
2142,1.1069676464963538
2143,0.45096597209662653
2144,0.37897712350705
2145,0.1748099963825111
2146,0.6513793570988553
2147,0.7928115795638673
2148,0.3892650172895949
2149,0.5529073081046728
2150,0.7709262490168982
2151,1.1752079375455604
2152,0.7928115795638673
2153,0.4787137396104626
2154,0.19148126646023944
2155,0.6303895952156782
2156,0.0
2157,0.0
2158,0.7739302152150169
2159,0.8747173770241277
2160,0.7125219870185551
2161,0.7866198927897263
2162,0.0
2163,0.5841726754728666
2164,0.16568716156720256
2165,1.048160868842729
2166,0.19269038562129504
2167,1.083177289898286
2168,0.6849837146985736
2169,0.7841034717018338
2170,0.451436282184807
2171,0.0
2172,0.5242764227460023
2173,0.5981493390425101
2174,0.44271568346474705
2175,0.5242764227460023
2176,0.5981493390425101
2177,0.25194609793278866
2178,0.3360892831677976
2179,0.4389810366742375
2180,0.5167640863667228
2181,0.5167640863667228
2182,0.09768731559324506
2183,0.052112081602929856
2184,0.7208465507321677
2185,0.3710695882829832
2186,0.7095818819513233
2187,0.449676273171699
2188,0.5668571476457966
2189,0.26839900962306196
2190,0.47866278800021717
2191,0.07842583663612529
2192,0.08970823651650563
2193,1.0842556725135755
2194,0.0
2195,0.8290933548097723
2196,0.03661499322093225
2197,0.506649180408515
2198,0.0
2199,0.2318546250246661
2200,0.07966522156063757
2201,0.48987925246647845
2202,0.5516786049843958
2203,0.6764163562365668
2204,0.6843361938719938
2205,1.0508801413901054
2206,0.6199601478530001
2207,0.35372445985224654
2208,0.5268371588012963
2209,1.0556226840415925
2210,0.6572707760934724
2211,1.0004676574841913
2212,0.6614807281655534
2213,0.03814116632283519
2214,1.071560598760055
2215,0.7368256683562775
2216,0.8057996969852312
2217,0.7679162685074805
2218,0.7368256683562775
2219,0.10370206717664776
2220,0.06592346211826208
2221,0.0066901378095334885
2222,0.05937576968692217
2223,0.166302787510509
2224,1.1463991142589165
2225,0.7571457030883999
2226,0.04167150036932435
2227,0.0797994170425968
2228,0.34909076105696585
2229,0.6874248678507362
2230,0.5936871548548697
2231,0.18524012257638753
2232,0.06442049759755611
2233,0.4938103432335256
2234,0.0
2235,0.05187719700965698
2236,0.7494796754874149
2237,0.09681409861966704
2238,0.6482134102730068
2239,0.4803929619187403
2240,0.3774088037564311
2241,0.548556894853769
2242,0.3144669539090564
2243,0.18717747823594272
2244,0.3774088037564311
2245,0.3085966840157658
2246,0.32498647630373007
2247,1.1046550601309337
2248,0.46315427105764917
2249,0.0
2250,0.7148754140723765
2251,0.6539002120403147
2252,0.0
2253,0.489768036191767
2254,0.609036310811115
2255,0.26238395087630795
2256,0.0
2257,0.1991438699215111
2258,0.22472350798186463
2259,0.14048424386284714
2260,0.11629364858985938
2261,0.49895274715496685
2262,0.443292133873478
2263,1.121644873871324
2264,0.0
2265,0.3023441497395001
2266,0.49895274715496685
2267,0.443292133873478
2268,1.0695123277653493
2269,1.1129578942463205
2270,0.8889369025023617
2271,0.0
2272,0.0
2273,0.0
2274,0.5632830268225059
2275,0.17294286970340628
2276,0.0647041147762334
2277,0.16169036809792564
2278,0.5646231400438201
2279,0.3849374011831103
2280,0.3849374011831103
2281,0.21236359604592903
2282,0.1331143397535685
2283,0.20541651062491975
2284,1.0593840122798122
2285,0.6993062549374782
2286,0.0
2287,1.1027924563213567
2288,0.545894352009357
2289,1.0515688402512209
2290,0.18295714712506791
2291,0.5498549559145338
2292,0.4838670745076649
2293,0.6602992110879005
2294,0.5498549559145338
2295,0.45628657088471214
2296,0.41132489733047406
2297,0.21734740070922542
2298,0.3563993159878013
2299,1.1821989247786249
2300,0.06088052480463621
2301,0.0
2302,0.0
2303,0.7537364284943525
2304,0.5944103083684389
2305,0.5944103083684389
2306,0.5641269301393737
2307,0.2903197010148123
2308,0.46885518434436735
2309,0.2903197010148123
2310,0.19821161484279726
2311,0.4044662126441483
2312,0.10978953043750161
2313,0.22568800481331786
2314,0.1521943092551247
2315,0.13498367256390362
2316,0.8080161666744063
2317,0.674336363695412
2318,1.2952257509305993
2319,0.3809162750107624
2320,1.122711466582015
2321,0.7439210527948155
2322,0.35253775379186425
2323,0.0
2324,0.7139080034296162
2325,0.8107396518234015
2326,1.2114225252913307
2327,0.6827722073214062
2328,0.7093946007238114
2329,0.6882069135358172
2330,0.6151109003064481
2331,0.5423555688103496
2332,0.1930804481980529
2333,0.6743445545990514
2334,0.6743445545990514
2335,0.12220225838283182
2336,0.0
2337,0.3857187900764502
2338,0.6110070413426527
2339,0.0
2340,0.06693509152657275
2341,0.7218839287575944
2342,0.49320266240742305
2343,0.27239354835439544
2344,0.2048044334705683
2345,1.0061767181587078
2346,0.49362267347210564
2347,1.0553663625207472
2348,0.4093684966550211
2349,0.3382510574824602
2350,0.4738554331983564
2351,0.0
2352,1.160453697585356
2353,1.1485444273929886
2354,0.2556257322005727
2355,0.06138270250265893
2356,0.13617984961768967
2357,0.6194839065028934
2358,1.1088152488658345
2359,0.05606464276111324
2360,0.0
2361,0.5703346040952744
2362,0.08495630195715147
2363,0.552117780826781
2364,0.0
2365,0.17974579557037604
2366,0.3502531820177516
2367,0.0759774226698151
2368,0.026396949136990783
2369,0.2084156564286248
2370,0.05067940811564176
2371,0.14248932166214873
2372,0.1962642677388114
2373,1.1531456988829307
2374,0.5329433572172325
2375,0.23264101121574204
2376,0.7655373113706541
2377,1.0989940313714395
2378,0.5476268457182369
2379,0.5159888114110954
2380,0.4930367947221651
2381,1.2007747659996657
2382,0.3337069313670874
2383,0.22035212502955112
2384,1.1958692541698341
2385,0.17557008405510785
2386,0.0
2387,0.41270291329990816
2388,0.009768699288519724
2389,0.0
2390,0.5797925586981849
2391,0.07677905349085985
2392,0.22224632878767758
2393,0.6908638184617376
2394,0.009343822275092227
2395,0.036095158192158784
2396,0.14931206984849094
2397,1.099147170195515
2398,0.0
2399,0.9971917879257253
2400,0.26782063923483385
2401,0.0
2402,1.006982217507808
2403,0.3075125636824316
2404,0.16771793629099074
2405,0.5289605953137869
2406,1.0991304914623465
2407,0.6903730817931902
2408,0.0
2409,0.23299237157410477
2410,1.189203080618963
2411,0.8125283488402022
2412,0.0875555378718429
2413,0.42238853548837213
2414,0.42238853548837213
2415,0.672081147247988
2416,0.0
2417,0.0
2418,0.6778986602099819
2419,0.7632346443842666
2420,0.07963008565341431
2421,0.054968089193476954
2422,0.6171543311015222
2423,0.24916164322702739
2424,0.0
2425,0.0
2426,0.3126696622550193
2427,0.7068096448503414
2428,1.0620330322262461
2429,0.7630694271623579
2430,0.7578062813262045
2431,0.6550969983481393
2432,0.0
2433,0.792711707526232
2434,0.04022040136200665
2435,0.6002139611286881
2436,0.12491175660117648
2437,0.7630694271623579
2438,0.7225359347797068
2439,0.5797956245879493
2440,0.0
2441,0.757914503538824
2442,0.8163665306514165
2443,0.43053793101069837
2444,0.16334309383637755
2445,0.16663787630613205
2446,0.2186661598032013
2447,0.22201022860435332
2448,0.2654400398372728
2449,0.45567371741576657
2450,0.0
2451,0.3246023142398388
2452,0.5847249302869291
2453,1.1377330215510308
2454,1.164076199496442
2455,0.4062880782094156
2456,0.7287734133959474
2457,0.7187178891595674
2458,0.7083901637634344
2459,0.0
2460,0.16294899746227187
2461,0.5451014464947723
2462,1.2886934850616156
2463,0.17632565285455787
2464,1.0908518987025424
2465,0.06291765771547024
2466,0.3675362063608758
2467,0.33715621787008876
2468,0.05524583090732569
2469,0.08226904219668332
2470,0.6807274055554882
2471,0.14404051263911163
2472,1.0932824610538991
2473,0.5245008596868943
2474,0.7180167338795622
2475,0.22263112436141685
2476,1.0972493433652386
2477,0.1356562519838105
2478,0.6739628834844485
2479,0.24471142829004477
2480,0.4433538637595071
2481,0.47416852551637123
2482,1.1263665789947663
2483,1.2886934850616156
2484,0.7480561239865704
2485,0.7684726673421169
2486,0.7521856930812619
2487,0.42015859914831466
2488,0.42015859914831466
2489,0.0979726910783995
2490,0.3764354451594201
2491,0.27220805624580063
2492,0.5289848201592378
2493,0.5790472931449893
2494,0.3213120444644395
2495,0.7789003207596423
2496,0.7789003207596423
2497,0.7548793027291919
2498,1.1449137962855542
2499,1.1271165389220172
2500,0.6165127102714829
2501,0.44435878751969465
2502,1.1325578550640267
2503,0.3098945293911105
2504,1.0575997597837008
2505,0.5038672767493657
2506,0.3098945293911105
2507,1.0034531750226288
2508,0.6251336398696409
2509,0.6753580452166816
2510,1.1095338609230077
2511,0.3982372256346055
2512,0.8099453466718827
2513,0.777835480391944
2514,0.0
2515,0.0
2516,0.7604352938777514
2517,0.05243042903468354
2518,0.8113411151247703
2519,1.1643932157510708
2520,0.3976260820769875
2521,0.16216575270405653
2522,0.29220545140700366
2523,0.04268392468558889
2524,0.2967438288338089
2525,0.35981883577145657
2526,0.35981883577145657
2527,0.7394319037736314
2528,1.1304345494491288
2529,0.2888312966446451
2530,0.0
2531,0.0
2532,1.1254228824155643
2533,1.2147065732426836
2534,0.0
2535,0.0
2536,0.0
2537,0.38279526518582424
2538,1.2289970123133376
2539,0.5081846558111577
2540,0.015451935941235366
2541,0.29467417571621424
2542,0.1652646485057942
2543,0.29467417571621424
2544,0.42865977241830844
2545,0.05681413278186219
2546,0.4716692620500184
2547,0.6692308801129836
2548,0.21193978930655216
2549,0.45229858966995073
2550,0.2434143431141073
2551,0.35003041476807434
2552,0.6787454985227614
2553,0.42714794072769013
2554,0.37892499498534943
2555,0.011726113311024704
2556,0.054395283526098764
2557,0.09012759756660894
2558,0.33236817571898
2559,0.0
2560,0.0
2561,0.3854388560941698
2562,0.7516656103700279
2563,0.737194392123007
2564,0.13808130543332453
2565,0.1931576387291909
2566,0.7961529179111289
2567,1.0675297197712008
2568,0.3586944798000055
2569,0.6038119274054683
2570,0.4163224011249437
2571,0.0
2572,0.2909137966627184
2573,0.03436556770858822
2574,1.082817236848084
2575,0.0554663818572263
2576,0.145894789961613
2577,0.28029563408192054
2578,0.12112274560547635
2579,0.4070134492473771
2580,0.15226912829201097
2581,0.28100930930001256
2582,0.4070134492473771
2583,0.4694261601508318
2584,0.39348129386615655
2585,0.5060760951689534
2586,0.08188005944932324
2587,0.46894765920248427
2588,0.33185327173005963
2589,0.46894765920248427
2590,0.2659824910817975
2591,0.80451341657439
2592,0.2715132361187909
2593,0.0066305945418665135
2594,0.4737624269759841
2595,0.7974773253341405
2596,0.5763404349037493
2597,0.6972373667183319
2598,0.7974773253341405
2599,0.7974773253341405
2600,0.23866710921952664
2601,0.8451660972104615
2602,0.0758987771304297
2603,0.869628532747325
2604,0.637832260613648
2605,0.15172439600033463
2606,1.112343041388315
2607,0.5310205598751017
2608,0.585389513531682
2609,0.5405341042974132
2610,1.3233498723359325
2611,0.35727568274608396
2612,0.5550328151537314
2613,0.2628422394611752
2614,0.35727568274608396
2615,0.35727568274608396
2616,0.3854097021483635
2617,0.0
2618,0.35727568274608396
2619,0.35727568274608396
2620,0.0
2621,0.3854097021483635
2622,0.3854097021483635
2623,0.3558176559558217
2624,0.7070880753798743
2625,0.7236260127416902
2626,0.6684685160704162
2627,0.4837078129677105
2628,0.4837078129677105
2629,0.7189842519114868
2630,0.2781559185022255
2631,0.7189842519114868
2632,1.0997145248566964
2633,1.135459276243617
2634,1.011923116034103
2635,0.8221751241660609
2636,0.6908000777520444
2637,0.8585118863851773
2638,0.6993230291548925
2639,0.817522666515298
2640,0.9014151195070402
2641,0.7898290321176273
2642,0.983543712714338
2643,0.4686014142066999
2644,0.4730046244189994
2645,0.08989536241569682
2646,0.8363715707426035
2647,0.801459107186265
2648,0.7482330481156185
2649,0.12341555993447323
2650,0.7708151349525811
2651,0.8175616787313212
2652,0.3843992777865629
2653,0.6971076880332187
2654,0.3843992777865629
2655,0.8505885291726322
2656,0.7469615066151548
2657,0.5323582195291772
2658,0.7416817771235142
2659,0.25098607820494007
2660,0.3781577882132665
2661,0.3811646489917079
2662,0.7416817771235142
2663,0.6046593602044896
2664,0.6519655249902478
2665,0.4156787667531771
2666,0.1889194025792637
2667,0.4376537382631596
2668,0.4102017013421619
2669,0.4102017013421619
2670,0.7964259549066954
2671,0.28823736320877136
2672,0.0851261294570006
2673,0.37706181049887305
2674,0.4044775078380374
2675,0.301204623107945
2676,0.22627204607606788
2677,0.0
2678,0.3815234166632795
2679,0.6641621068768441
2680,0.0
2681,0.22371156822528715
2682,0.07009403174893433
2683,0.574440666732363
2684,0.7250178423841596
2685,0.6488436139118074
2686,0.7167301843538558
2687,0.7250178423841596
2688,0.07677027836765535
2689,0.5700113090665135
2690,1.1388501825734887
2691,0.13236437656675548
2692,0.6989638975426824
2693,0.13236437656675548
2694,0.0
2695,0.0
2696,0.13540885792802762
2697,0.9462271047497646
2698,1.2440717939721853
2699,0.6782665847948609
2700,0.3326656246382169
2701,0.09569885592238032
2702,0.35708044747785217
2703,0.28373804352746607
2704,0.3102735417879485
